geometry,lat,lon
POINT (77.68298034358976 12.91915413846154),12.91915413846154,77.68298034358976
POINT (77.68795607307693 12.91915413846154),12.91915413846154,77.68795607307693
POINT (77.69293180256412 12.91915413846154),12.91915413846154,77.69293180256412
POINT (77.69790753205129 12.91915413846154),12.91915413846154,77.69790753205129
POINT (77.70288326153847 12.91915413846154),12.91915413846154,77.70288326153847
POINT (77.70785899102566 12.91915413846154),12.91915413846154,77.70785899102566
POINT (77.71283472051283 12.91915413846154),12.91915413846154,77.71283472051283
POINT (77.71781045000002 12.91915413846154),12.91915413846154,77.71781045000002
POINT (77.52375699999999 12.923568220512822),12.923568220512822,77.52375699999999
POINT (77.52873272948717 12.923568220512822),12.923568220512822,77.52873272948717
POINT (77.53370845897435 12.923568220512822),12.923568220512822,77.53370845897435
POINT (77.53868418846153 12.923568220512822),12.923568220512822,77.53868418846153
POINT (77.54365991794872 12.923568220512822),12.923568220512822,77.54365991794872
POINT (77.54863564743589 12.923568220512822),12.923568220512822,77.54863564743589
POINT (77.55361137692307 12.923568220512822),12.923568220512822,77.55361137692307
POINT (77.55858710641024 12.923568220512822),12.923568220512822,77.55858710641024
POINT (77.56356283589743 12.923568220512822),12.923568220512822,77.56356283589743
POINT (77.56853856538461 12.923568220512822),12.923568220512822,77.56853856538461
POINT (77.57351429487179 12.923568220512822),12.923568220512822,77.57351429487179
POINT (77.57849002435897 12.923568220512822),12.923568220512822,77.57849002435897
POINT (77.58346575384616 12.923568220512822),12.923568220512822,77.58346575384616
POINT (77.58844148333333 12.923568220512822),12.923568220512822,77.58844148333333
POINT (77.59341721282051 12.923568220512822),12.923568220512822,77.59341721282051
POINT (77.5983929423077 12.923568220512822),12.923568220512822,77.5983929423077
POINT (77.60336867179487 12.923568220512822),12.923568220512822,77.60336867179487
POINT (77.60834440128205 12.923568220512822),12.923568220512822,77.60834440128205
POINT (77.61332013076924 12.923568220512822),12.923568220512822,77.61332013076924
POINT (77.61829586025641 12.923568220512822),12.923568220512822,77.61829586025641
POINT (77.6232715897436 12.923568220512822),12.923568220512822,77.6232715897436
POINT (77.62824731923077 12.923568220512822),12.923568220512822,77.62824731923077
POINT (77.63322304871795 12.923568220512822),12.923568220512822,77.63322304871795
POINT (77.63819877820514 12.923568220512822),12.923568220512822,77.63819877820514
POINT (77.64317450769231 12.923568220512822),12.923568220512822,77.64317450769231
POINT (77.6481502371795 12.923568220512822),12.923568220512822,77.6481502371795
POINT (77.65312596666668 12.923568220512822),12.923568220512822,77.65312596666668
POINT (77.65810169615385 12.923568220512822),12.923568220512822,77.65810169615385
POINT (77.66307742564103 12.923568220512822),12.923568220512822,77.66307742564103
POINT (77.66805315512822 12.923568220512822),12.923568220512822,77.66805315512822
POINT (77.67302888461539 12.923568220512822),12.923568220512822,77.67302888461539
POINT (77.67800461410258 12.923568220512822),12.923568220512822,77.67800461410258
POINT (77.68298034358976 12.923568220512822),12.923568220512822,77.68298034358976
POINT (77.68795607307693 12.923568220512822),12.923568220512822,77.68795607307693
POINT (77.69293180256412 12.923568220512822),12.923568220512822,77.69293180256412
POINT (77.69790753205129 12.923568220512822),12.923568220512822,77.69790753205129
POINT (77.70288326153847 12.923568220512822),12.923568220512822,77.70288326153847
POINT (77.70785899102566 12.923568220512822),12.923568220512822,77.70785899102566
POINT (77.71283472051283 12.923568220512822),12.923568220512822,77.71283472051283
POINT (77.71781045000002 12.923568220512822),12.923568220512822,77.71781045000002
POINT (77.52375699999999 12.927982302564104),12.927982302564104,77.52375699999999
POINT (77.52873272948717 12.927982302564104),12.927982302564104,77.52873272948717
POINT (77.53370845897435 12.927982302564104),12.927982302564104,77.53370845897435
POINT (77.53868418846153 12.927982302564104),12.927982302564104,77.53868418846153
POINT (77.54365991794872 12.927982302564104),12.927982302564104,77.54365991794872
POINT (77.54863564743589 12.927982302564104),12.927982302564104,77.54863564743589
POINT (77.55361137692307 12.927982302564104),12.927982302564104,77.55361137692307
POINT (77.55858710641024 12.927982302564104),12.927982302564104,77.55858710641024
POINT (77.56356283589743 12.927982302564104),12.927982302564104,77.56356283589743
POINT (77.56853856538461 12.927982302564104),12.927982302564104,77.56853856538461
POINT (77.57351429487179 12.927982302564104),12.927982302564104,77.57351429487179
POINT (77.57849002435897 12.927982302564104),12.927982302564104,77.57849002435897
POINT (77.58346575384616 12.927982302564104),12.927982302564104,77.58346575384616
POINT (77.58844148333333 12.927982302564104),12.927982302564104,77.58844148333333
POINT (77.59341721282051 12.927982302564104),12.927982302564104,77.59341721282051
POINT (77.5983929423077 12.927982302564104),12.927982302564104,77.5983929423077
POINT (77.60336867179487 12.927982302564104),12.927982302564104,77.60336867179487
POINT (77.60834440128205 12.927982302564104),12.927982302564104,77.60834440128205
POINT (77.61332013076924 12.927982302564104),12.927982302564104,77.61332013076924
POINT (77.61829586025641 12.927982302564104),12.927982302564104,77.61829586025641
POINT (77.6232715897436 12.927982302564104),12.927982302564104,77.6232715897436
POINT (77.62824731923077 12.927982302564104),12.927982302564104,77.62824731923077
POINT (77.63322304871795 12.927982302564104),12.927982302564104,77.63322304871795
POINT (77.63819877820514 12.927982302564104),12.927982302564104,77.63819877820514
POINT (77.64317450769231 12.927982302564104),12.927982302564104,77.64317450769231
POINT (77.6481502371795 12.927982302564104),12.927982302564104,77.6481502371795
POINT (77.65312596666668 12.927982302564104),12.927982302564104,77.65312596666668
POINT (77.65810169615385 12.927982302564104),12.927982302564104,77.65810169615385
POINT (77.66307742564103 12.927982302564104),12.927982302564104,77.66307742564103
POINT (77.66805315512822 12.927982302564104),12.927982302564104,77.66805315512822
POINT (77.67302888461539 12.927982302564104),12.927982302564104,77.67302888461539
POINT (77.67800461410258 12.927982302564104),12.927982302564104,77.67800461410258
POINT (77.68298034358976 12.927982302564104),12.927982302564104,77.68298034358976
POINT (77.68795607307693 12.927982302564104),12.927982302564104,77.68795607307693
POINT (77.69293180256412 12.927982302564104),12.927982302564104,77.69293180256412
POINT (77.69790753205129 12.927982302564104),12.927982302564104,77.69790753205129
POINT (77.70288326153847 12.927982302564104),12.927982302564104,77.70288326153847
POINT (77.70785899102566 12.927982302564104),12.927982302564104,77.70785899102566
POINT (77.71283472051283 12.927982302564104),12.927982302564104,77.71283472051283
POINT (77.71781045000002 12.927982302564104),12.927982302564104,77.71781045000002
POINT (77.52375699999999 12.932396384615386),12.932396384615386,77.52375699999999
POINT (77.52873272948717 12.932396384615386),12.932396384615386,77.52873272948717
POINT (77.53370845897435 12.932396384615386),12.932396384615386,77.53370845897435
POINT (77.53868418846153 12.932396384615386),12.932396384615386,77.53868418846153
POINT (77.54365991794872 12.932396384615386),12.932396384615386,77.54365991794872
POINT (77.54863564743589 12.932396384615386),12.932396384615386,77.54863564743589
POINT (77.55361137692307 12.932396384615386),12.932396384615386,77.55361137692307
POINT (77.55858710641024 12.932396384615386),12.932396384615386,77.55858710641024
POINT (77.56356283589743 12.932396384615386),12.932396384615386,77.56356283589743
POINT (77.56853856538461 12.932396384615386),12.932396384615386,77.56853856538461
POINT (77.57351429487179 12.932396384615386),12.932396384615386,77.57351429487179
POINT (77.57849002435897 12.932396384615386),12.932396384615386,77.57849002435897
POINT (77.58346575384616 12.932396384615386),12.932396384615386,77.58346575384616
POINT (77.58844148333333 12.932396384615386),12.932396384615386,77.58844148333333
POINT (77.59341721282051 12.932396384615386),12.932396384615386,77.59341721282051
POINT (77.5983929423077 12.932396384615386),12.932396384615386,77.5983929423077
POINT (77.60336867179487 12.932396384615386),12.932396384615386,77.60336867179487
POINT (77.60834440128205 12.932396384615386),12.932396384615386,77.60834440128205
POINT (77.61332013076924 12.932396384615386),12.932396384615386,77.61332013076924
POINT (77.61829586025641 12.932396384615386),12.932396384615386,77.61829586025641
POINT (77.6232715897436 12.932396384615386),12.932396384615386,77.6232715897436
POINT (77.62824731923077 12.932396384615386),12.932396384615386,77.62824731923077
POINT (77.63322304871795 12.932396384615386),12.932396384615386,77.63322304871795
POINT (77.63819877820514 12.932396384615386),12.932396384615386,77.63819877820514
POINT (77.64317450769231 12.932396384615386),12.932396384615386,77.64317450769231
POINT (77.6481502371795 12.932396384615386),12.932396384615386,77.6481502371795
POINT (77.65312596666668 12.932396384615386),12.932396384615386,77.65312596666668
POINT (77.65810169615385 12.932396384615386),12.932396384615386,77.65810169615385
POINT (77.66307742564103 12.932396384615386),12.932396384615386,77.66307742564103
POINT (77.66805315512822 12.932396384615386),12.932396384615386,77.66805315512822
POINT (77.67302888461539 12.932396384615386),12.932396384615386,77.67302888461539
POINT (77.67800461410258 12.932396384615386),12.932396384615386,77.67800461410258
POINT (77.68298034358976 12.932396384615386),12.932396384615386,77.68298034358976
POINT (77.68795607307693 12.932396384615386),12.932396384615386,77.68795607307693
POINT (77.69293180256412 12.932396384615386),12.932396384615386,77.69293180256412
POINT (77.69790753205129 12.932396384615386),12.932396384615386,77.69790753205129
POINT (77.70288326153847 12.932396384615386),12.932396384615386,77.70288326153847
POINT (77.70785899102566 12.932396384615386),12.932396384615386,77.70785899102566
POINT (77.71283472051283 12.932396384615386),12.932396384615386,77.71283472051283
POINT (77.71781045000002 12.932396384615386),12.932396384615386,77.71781045000002
POINT (77.52375699999999 12.936810466666667),12.936810466666667,77.52375699999999
POINT (77.52873272948717 12.936810466666667),12.936810466666667,77.52873272948717
POINT (77.53370845897435 12.936810466666667),12.936810466666667,77.53370845897435
POINT (77.53868418846153 12.936810466666667),12.936810466666667,77.53868418846153
POINT (77.54365991794872 12.936810466666667),12.936810466666667,77.54365991794872
POINT (77.54863564743589 12.936810466666667),12.936810466666667,77.54863564743589
POINT (77.55361137692307 12.936810466666667),12.936810466666667,77.55361137692307
POINT (77.55858710641024 12.936810466666667),12.936810466666667,77.55858710641024
POINT (77.56356283589743 12.936810466666667),12.936810466666667,77.56356283589743
POINT (77.56853856538461 12.936810466666667),12.936810466666667,77.56853856538461
POINT (77.57351429487179 12.936810466666667),12.936810466666667,77.57351429487179
POINT (77.57849002435897 12.936810466666667),12.936810466666667,77.57849002435897
POINT (77.58346575384616 12.936810466666667),12.936810466666667,77.58346575384616
POINT (77.58844148333333 12.936810466666667),12.936810466666667,77.58844148333333
POINT (77.59341721282051 12.936810466666667),12.936810466666667,77.59341721282051
POINT (77.5983929423077 12.936810466666667),12.936810466666667,77.5983929423077
POINT (77.60336867179487 12.936810466666667),12.936810466666667,77.60336867179487
POINT (77.60834440128205 12.936810466666667),12.936810466666667,77.60834440128205
POINT (77.61332013076924 12.936810466666667),12.936810466666667,77.61332013076924
POINT (77.61829586025641 12.936810466666667),12.936810466666667,77.61829586025641
POINT (77.6232715897436 12.936810466666667),12.936810466666667,77.6232715897436
POINT (77.62824731923077 12.936810466666667),12.936810466666667,77.62824731923077
POINT (77.63322304871795 12.936810466666667),12.936810466666667,77.63322304871795
POINT (77.63819877820514 12.936810466666667),12.936810466666667,77.63819877820514
POINT (77.64317450769231 12.936810466666667),12.936810466666667,77.64317450769231
POINT (77.6481502371795 12.936810466666667),12.936810466666667,77.6481502371795
POINT (77.65312596666668 12.936810466666667),12.936810466666667,77.65312596666668
POINT (77.65810169615385 12.936810466666667),12.936810466666667,77.65810169615385
POINT (77.66307742564103 12.936810466666667),12.936810466666667,77.66307742564103
POINT (77.66805315512822 12.936810466666667),12.936810466666667,77.66805315512822
POINT (77.67302888461539 12.936810466666667),12.936810466666667,77.67302888461539
POINT (77.67800461410258 12.936810466666667),12.936810466666667,77.67800461410258
POINT (77.68298034358976 12.936810466666667),12.936810466666667,77.68298034358976
POINT (77.68795607307693 12.936810466666667),12.936810466666667,77.68795607307693
POINT (77.69293180256412 12.936810466666667),12.936810466666667,77.69293180256412
POINT (77.69790753205129 12.936810466666667),12.936810466666667,77.69790753205129
POINT (77.70288326153847 12.936810466666667),12.936810466666667,77.70288326153847
POINT (77.70785899102566 12.936810466666667),12.936810466666667,77.70785899102566
POINT (77.71283472051283 12.936810466666667),12.936810466666667,77.71283472051283
POINT (77.71781045000002 12.936810466666667),12.936810466666667,77.71781045000002
POINT (77.52375699999999 12.94122454871795),12.94122454871795,77.52375699999999
POINT (77.52873272948717 12.94122454871795),12.94122454871795,77.52873272948717
POINT (77.53370845897435 12.94122454871795),12.94122454871795,77.53370845897435
POINT (77.53868418846153 12.94122454871795),12.94122454871795,77.53868418846153
POINT (77.54365991794872 12.94122454871795),12.94122454871795,77.54365991794872
POINT (77.54863564743589 12.94122454871795),12.94122454871795,77.54863564743589
POINT (77.55361137692307 12.94122454871795),12.94122454871795,77.55361137692307
POINT (77.55858710641024 12.94122454871795),12.94122454871795,77.55858710641024
POINT (77.56356283589743 12.94122454871795),12.94122454871795,77.56356283589743
POINT (77.56853856538461 12.94122454871795),12.94122454871795,77.56853856538461
POINT (77.57351429487179 12.94122454871795),12.94122454871795,77.57351429487179
POINT (77.57849002435897 12.94122454871795),12.94122454871795,77.57849002435897
POINT (77.58346575384616 12.94122454871795),12.94122454871795,77.58346575384616
POINT (77.58844148333333 12.94122454871795),12.94122454871795,77.58844148333333
POINT (77.59341721282051 12.94122454871795),12.94122454871795,77.59341721282051
POINT (77.5983929423077 12.94122454871795),12.94122454871795,77.5983929423077
POINT (77.60336867179487 12.94122454871795),12.94122454871795,77.60336867179487
POINT (77.60834440128205 12.94122454871795),12.94122454871795,77.60834440128205
POINT (77.61332013076924 12.94122454871795),12.94122454871795,77.61332013076924
POINT (77.61829586025641 12.94122454871795),12.94122454871795,77.61829586025641
POINT (77.6232715897436 12.94122454871795),12.94122454871795,77.6232715897436
POINT (77.62824731923077 12.94122454871795),12.94122454871795,77.62824731923077
POINT (77.63322304871795 12.94122454871795),12.94122454871795,77.63322304871795
POINT (77.63819877820514 12.94122454871795),12.94122454871795,77.63819877820514
POINT (77.64317450769231 12.94122454871795),12.94122454871795,77.64317450769231
POINT (77.6481502371795 12.94122454871795),12.94122454871795,77.6481502371795
POINT (77.65312596666668 12.94122454871795),12.94122454871795,77.65312596666668
POINT (77.65810169615385 12.94122454871795),12.94122454871795,77.65810169615385
POINT (77.66307742564103 12.94122454871795),12.94122454871795,77.66307742564103
POINT (77.66805315512822 12.94122454871795),12.94122454871795,77.66805315512822
POINT (77.67302888461539 12.94122454871795),12.94122454871795,77.67302888461539
POINT (77.67800461410258 12.94122454871795),12.94122454871795,77.67800461410258
POINT (77.68298034358976 12.94122454871795),12.94122454871795,77.68298034358976
POINT (77.68795607307693 12.94122454871795),12.94122454871795,77.68795607307693
POINT (77.69293180256412 12.94122454871795),12.94122454871795,77.69293180256412
POINT (77.69790753205129 12.94122454871795),12.94122454871795,77.69790753205129
POINT (77.70288326153847 12.94122454871795),12.94122454871795,77.70288326153847
POINT (77.70785899102566 12.94122454871795),12.94122454871795,77.70785899102566
POINT (77.71283472051283 12.94122454871795),12.94122454871795,77.71283472051283
POINT (77.71781045000002 12.94122454871795),12.94122454871795,77.71781045000002
POINT (77.52375699999999 12.945638630769231),12.945638630769231,77.52375699999999
POINT (77.52873272948717 12.945638630769231),12.945638630769231,77.52873272948717
POINT (77.53370845897435 12.945638630769231),12.945638630769231,77.53370845897435
POINT (77.53868418846153 12.945638630769231),12.945638630769231,77.53868418846153
POINT (77.54365991794872 12.945638630769231),12.945638630769231,77.54365991794872
POINT (77.54863564743589 12.945638630769231),12.945638630769231,77.54863564743589
POINT (77.55361137692307 12.945638630769231),12.945638630769231,77.55361137692307
POINT (77.55858710641024 12.945638630769231),12.945638630769231,77.55858710641024
POINT (77.56356283589743 12.945638630769231),12.945638630769231,77.56356283589743
POINT (77.56853856538461 12.945638630769231),12.945638630769231,77.56853856538461
POINT (77.57351429487179 12.945638630769231),12.945638630769231,77.57351429487179
POINT (77.57849002435897 12.945638630769231),12.945638630769231,77.57849002435897
POINT (77.58346575384616 12.945638630769231),12.945638630769231,77.58346575384616
POINT (77.58844148333333 12.945638630769231),12.945638630769231,77.58844148333333
POINT (77.59341721282051 12.945638630769231),12.945638630769231,77.59341721282051
POINT (77.5983929423077 12.945638630769231),12.945638630769231,77.5983929423077
POINT (77.60336867179487 12.945638630769231),12.945638630769231,77.60336867179487
POINT (77.60834440128205 12.945638630769231),12.945638630769231,77.60834440128205
POINT (77.61332013076924 12.945638630769231),12.945638630769231,77.61332013076924
POINT (77.61829586025641 12.945638630769231),12.945638630769231,77.61829586025641
POINT (77.6232715897436 12.945638630769231),12.945638630769231,77.6232715897436
POINT (77.62824731923077 12.945638630769231),12.945638630769231,77.62824731923077
POINT (77.63322304871795 12.945638630769231),12.945638630769231,77.63322304871795
POINT (77.63819877820514 12.945638630769231),12.945638630769231,77.63819877820514
POINT (77.64317450769231 12.945638630769231),12.945638630769231,77.64317450769231
POINT (77.6481502371795 12.945638630769231),12.945638630769231,77.6481502371795
POINT (77.65312596666668 12.945638630769231),12.945638630769231,77.65312596666668
POINT (77.65810169615385 12.945638630769231),12.945638630769231,77.65810169615385
POINT (77.66307742564103 12.945638630769231),12.945638630769231,77.66307742564103
POINT (77.66805315512822 12.945638630769231),12.945638630769231,77.66805315512822
POINT (77.67302888461539 12.945638630769231),12.945638630769231,77.67302888461539
POINT (77.67800461410258 12.945638630769231),12.945638630769231,77.67800461410258
POINT (77.68298034358976 12.945638630769231),12.945638630769231,77.68298034358976
POINT (77.68795607307693 12.945638630769231),12.945638630769231,77.68795607307693
POINT (77.69293180256412 12.945638630769231),12.945638630769231,77.69293180256412
POINT (77.69790753205129 12.945638630769231),12.945638630769231,77.69790753205129
POINT (77.70288326153847 12.945638630769231),12.945638630769231,77.70288326153847
POINT (77.70785899102566 12.945638630769231),12.945638630769231,77.70785899102566
POINT (77.71283472051283 12.945638630769231),12.945638630769231,77.71283472051283
POINT (77.71781045000002 12.945638630769231),12.945638630769231,77.71781045000002
POINT (77.52375699999999 12.950052712820513),12.950052712820513,77.52375699999999
POINT (77.52873272948717 12.950052712820513),12.950052712820513,77.52873272948717
POINT (77.53370845897435 12.950052712820513),12.950052712820513,77.53370845897435
POINT (77.53868418846153 12.950052712820513),12.950052712820513,77.53868418846153
POINT (77.54365991794872 12.950052712820513),12.950052712820513,77.54365991794872
POINT (77.54863564743589 12.950052712820513),12.950052712820513,77.54863564743589
POINT (77.55361137692307 12.950052712820513),12.950052712820513,77.55361137692307
POINT (77.55858710641024 12.950052712820513),12.950052712820513,77.55858710641024
POINT (77.56356283589743 12.950052712820513),12.950052712820513,77.56356283589743
POINT (77.56853856538461 12.950052712820513),12.950052712820513,77.56853856538461
POINT (77.57351429487179 12.950052712820513),12.950052712820513,77.57351429487179
POINT (77.57849002435897 12.950052712820513),12.950052712820513,77.57849002435897
POINT (77.58346575384616 12.950052712820513),12.950052712820513,77.58346575384616
POINT (77.58844148333333 12.950052712820513),12.950052712820513,77.58844148333333
POINT (77.59341721282051 12.950052712820513),12.950052712820513,77.59341721282051
POINT (77.5983929423077 12.950052712820513),12.950052712820513,77.5983929423077
POINT (77.60336867179487 12.950052712820513),12.950052712820513,77.60336867179487
POINT (77.60834440128205 12.950052712820513),12.950052712820513,77.60834440128205
POINT (77.61332013076924 12.950052712820513),12.950052712820513,77.61332013076924
POINT (77.61829586025641 12.950052712820513),12.950052712820513,77.61829586025641
POINT (77.6232715897436 12.950052712820513),12.950052712820513,77.6232715897436
POINT (77.62824731923077 12.950052712820513),12.950052712820513,77.62824731923077
POINT (77.63322304871795 12.950052712820513),12.950052712820513,77.63322304871795
POINT (77.63819877820514 12.950052712820513),12.950052712820513,77.63819877820514
POINT (77.64317450769231 12.950052712820513),12.950052712820513,77.64317450769231
POINT (77.6481502371795 12.950052712820513),12.950052712820513,77.6481502371795
POINT (77.65312596666668 12.950052712820513),12.950052712820513,77.65312596666668
POINT (77.65810169615385 12.950052712820513),12.950052712820513,77.65810169615385
POINT (77.66307742564103 12.950052712820513),12.950052712820513,77.66307742564103
POINT (77.66805315512822 12.950052712820513),12.950052712820513,77.66805315512822
POINT (77.67302888461539 12.950052712820513),12.950052712820513,77.67302888461539
POINT (77.67800461410258 12.950052712820513),12.950052712820513,77.67800461410258
POINT (77.68298034358976 12.950052712820513),12.950052712820513,77.68298034358976
POINT (77.68795607307693 12.950052712820513),12.950052712820513,77.68795607307693
POINT (77.69293180256412 12.950052712820513),12.950052712820513,77.69293180256412
POINT (77.69790753205129 12.950052712820513),12.950052712820513,77.69790753205129
POINT (77.70288326153847 12.950052712820513),12.950052712820513,77.70288326153847
POINT (77.70785899102566 12.950052712820513),12.950052712820513,77.70785899102566
POINT (77.71283472051283 12.950052712820513),12.950052712820513,77.71283472051283
POINT (77.71781045000002 12.950052712820513),12.950052712820513,77.71781045000002
POINT (77.52375699999999 12.954466794871795),12.954466794871795,77.52375699999999
POINT (77.52873272948717 12.954466794871795),12.954466794871795,77.52873272948717
POINT (77.53370845897435 12.954466794871795),12.954466794871795,77.53370845897435
POINT (77.53868418846153 12.954466794871795),12.954466794871795,77.53868418846153
POINT (77.54365991794872 12.954466794871795),12.954466794871795,77.54365991794872
POINT (77.54863564743589 12.954466794871795),12.954466794871795,77.54863564743589
POINT (77.55361137692307 12.954466794871795),12.954466794871795,77.55361137692307
POINT (77.55858710641024 12.954466794871795),12.954466794871795,77.55858710641024
POINT (77.56356283589743 12.954466794871795),12.954466794871795,77.56356283589743
POINT (77.56853856538461 12.954466794871795),12.954466794871795,77.56853856538461
POINT (77.57351429487179 12.954466794871795),12.954466794871795,77.57351429487179
POINT (77.57849002435897 12.954466794871795),12.954466794871795,77.57849002435897
POINT (77.58346575384616 12.954466794871795),12.954466794871795,77.58346575384616
POINT (77.58844148333333 12.954466794871795),12.954466794871795,77.58844148333333
POINT (77.59341721282051 12.954466794871795),12.954466794871795,77.59341721282051
POINT (77.5983929423077 12.954466794871795),12.954466794871795,77.5983929423077
POINT (77.60336867179487 12.954466794871795),12.954466794871795,77.60336867179487
POINT (77.60834440128205 12.954466794871795),12.954466794871795,77.60834440128205
POINT (77.61332013076924 12.954466794871795),12.954466794871795,77.61332013076924
POINT (77.61829586025641 12.954466794871795),12.954466794871795,77.61829586025641
POINT (77.6232715897436 12.954466794871795),12.954466794871795,77.6232715897436
POINT (77.62824731923077 12.954466794871795),12.954466794871795,77.62824731923077
POINT (77.63322304871795 12.954466794871795),12.954466794871795,77.63322304871795
POINT (77.63819877820514 12.954466794871795),12.954466794871795,77.63819877820514
POINT (77.64317450769231 12.954466794871795),12.954466794871795,77.64317450769231
POINT (77.6481502371795 12.954466794871795),12.954466794871795,77.6481502371795
POINT (77.65312596666668 12.954466794871795),12.954466794871795,77.65312596666668
POINT (77.65810169615385 12.954466794871795),12.954466794871795,77.65810169615385
POINT (77.66307742564103 12.954466794871795),12.954466794871795,77.66307742564103
POINT (77.66805315512822 12.954466794871795),12.954466794871795,77.66805315512822
POINT (77.67302888461539 12.954466794871795),12.954466794871795,77.67302888461539
POINT (77.67800461410258 12.954466794871795),12.954466794871795,77.67800461410258
POINT (77.68298034358976 12.954466794871795),12.954466794871795,77.68298034358976
POINT (77.68795607307693 12.954466794871795),12.954466794871795,77.68795607307693
POINT (77.69293180256412 12.954466794871795),12.954466794871795,77.69293180256412
POINT (77.69790753205129 12.954466794871795),12.954466794871795,77.69790753205129
POINT (77.70288326153847 12.954466794871795),12.954466794871795,77.70288326153847
POINT (77.70785899102566 12.954466794871795),12.954466794871795,77.70785899102566
POINT (77.71283472051283 12.954466794871795),12.954466794871795,77.71283472051283
POINT (77.71781045000002 12.954466794871795),12.954466794871795,77.71781045000002
POINT (77.52375699999999 12.958880876923077),12.958880876923077,77.52375699999999
POINT (77.52873272948717 12.958880876923077),12.958880876923077,77.52873272948717
POINT (77.53370845897435 12.958880876923077),12.958880876923077,77.53370845897435
POINT (77.53868418846153 12.958880876923077),12.958880876923077,77.53868418846153
POINT (77.54365991794872 12.958880876923077),12.958880876923077,77.54365991794872
POINT (77.54863564743589 12.958880876923077),12.958880876923077,77.54863564743589
POINT (77.55361137692307 12.958880876923077),12.958880876923077,77.55361137692307
POINT (77.55858710641024 12.958880876923077),12.958880876923077,77.55858710641024
POINT (77.56356283589743 12.958880876923077),12.958880876923077,77.56356283589743
POINT (77.56853856538461 12.958880876923077),12.958880876923077,77.56853856538461
POINT (77.57351429487179 12.958880876923077),12.958880876923077,77.57351429487179
POINT (77.57849002435897 12.958880876923077),12.958880876923077,77.57849002435897
POINT (77.58346575384616 12.958880876923077),12.958880876923077,77.58346575384616
POINT (77.58844148333333 12.958880876923077),12.958880876923077,77.58844148333333
POINT (77.59341721282051 12.958880876923077),12.958880876923077,77.59341721282051
POINT (77.5983929423077 12.958880876923077),12.958880876923077,77.5983929423077
POINT (77.60336867179487 12.958880876923077),12.958880876923077,77.60336867179487
POINT (77.60834440128205 12.958880876923077),12.958880876923077,77.60834440128205
POINT (77.61332013076924 12.958880876923077),12.958880876923077,77.61332013076924
POINT (77.61829586025641 12.958880876923077),12.958880876923077,77.61829586025641
POINT (77.6232715897436 12.958880876923077),12.958880876923077,77.6232715897436
POINT (77.62824731923077 12.958880876923077),12.958880876923077,77.62824731923077
POINT (77.63322304871795 12.958880876923077),12.958880876923077,77.63322304871795
POINT (77.63819877820514 12.958880876923077),12.958880876923077,77.63819877820514
POINT (77.64317450769231 12.958880876923077),12.958880876923077,77.64317450769231
POINT (77.6481502371795 12.958880876923077),12.958880876923077,77.6481502371795
POINT (77.65312596666668 12.958880876923077),12.958880876923077,77.65312596666668
POINT (77.65810169615385 12.958880876923077),12.958880876923077,77.65810169615385
POINT (77.66307742564103 12.958880876923077),12.958880876923077,77.66307742564103
POINT (77.66805315512822 12.958880876923077),12.958880876923077,77.66805315512822
POINT (77.67302888461539 12.958880876923077),12.958880876923077,77.67302888461539
POINT (77.67800461410258 12.958880876923077),12.958880876923077,77.67800461410258
POINT (77.68298034358976 12.958880876923077),12.958880876923077,77.68298034358976
POINT (77.68795607307693 12.958880876923077),12.958880876923077,77.68795607307693
POINT (77.69293180256412 12.958880876923077),12.958880876923077,77.69293180256412
POINT (77.69790753205129 12.958880876923077),12.958880876923077,77.69790753205129
POINT (77.70288326153847 12.958880876923077),12.958880876923077,77.70288326153847
POINT (77.70785899102566 12.958880876923077),12.958880876923077,77.70785899102566
POINT (77.71283472051283 12.958880876923077),12.958880876923077,77.71283472051283
POINT (77.71781045000002 12.958880876923077),12.958880876923077,77.71781045000002
POINT (77.52375699999999 12.963294958974359),12.963294958974359,77.52375699999999
POINT (77.52873272948717 12.963294958974359),12.963294958974359,77.52873272948717
POINT (77.53370845897435 12.963294958974359),12.963294958974359,77.53370845897435
POINT (77.53868418846153 12.963294958974359),12.963294958974359,77.53868418846153
POINT (77.54365991794872 12.963294958974359),12.963294958974359,77.54365991794872
POINT (77.54863564743589 12.963294958974359),12.963294958974359,77.54863564743589
POINT (77.55361137692307 12.963294958974359),12.963294958974359,77.55361137692307
POINT (77.55858710641024 12.963294958974359),12.963294958974359,77.55858710641024
POINT (77.56356283589743 12.963294958974359),12.963294958974359,77.56356283589743
POINT (77.56853856538461 12.963294958974359),12.963294958974359,77.56853856538461
POINT (77.57351429487179 12.963294958974359),12.963294958974359,77.57351429487179
POINT (77.57849002435897 12.963294958974359),12.963294958974359,77.57849002435897
POINT (77.58346575384616 12.963294958974359),12.963294958974359,77.58346575384616
POINT (77.58844148333333 12.963294958974359),12.963294958974359,77.58844148333333
POINT (77.59341721282051 12.963294958974359),12.963294958974359,77.59341721282051
POINT (77.5983929423077 12.963294958974359),12.963294958974359,77.5983929423077
POINT (77.60336867179487 12.963294958974359),12.963294958974359,77.60336867179487
POINT (77.60834440128205 12.963294958974359),12.963294958974359,77.60834440128205
POINT (77.61332013076924 12.963294958974359),12.963294958974359,77.61332013076924
POINT (77.61829586025641 12.963294958974359),12.963294958974359,77.61829586025641
